"","JM","JM_p","JF","JF_p"
"adrm1_ChrAur1",-0.281609807100719,0.216200646035507,0.281609807100719,0.216200646035507
"adrm1_ChrAur2",0.912259945024168,8.4669244515493e-09,-0.912259945024168,8.4669244515493e-09
"adsl",0.179261519234579,0.436859329777264,-0.179261519234579,0.436859329777264
"adss1",0.701251498724752,0.000397456761394146,-0.701251498724752,0.000397456761394146
"adss2",-0.79515408050412,1.65033063982584e-05,0.79515408050412,1.65033063982584e-05
"adssl",-0.843521593816606,1.56200570778034e-06,0.843521593816606,1.56200570778034e-06
"aebp1a",0.773736755109517,3.87753497425909e-05,-0.773736755109517,3.87753497425909e-05
"aebp2_ChrAur1",-0.800325324666464,1.32284706937734e-05,0.800325324666464,1.32284706937734e-05
"aebp2_ChrAur2",-0.713638525417807,0.000280612571306039,0.713638525417807,0.000280612571306039
"afap1",0.858464716913541,6.4001718546759e-07,-0.858464716913541,6.4001718546759e-07
"afap1l1a",0.814916177851234,6.83802739789488e-06,-0.814916177851234,6.83802739789488e-06
"afap1l1b",0.137930927260834,0.55101754387337,-0.137930927260834,0.55101754387337
"afap1l2",0.844412909169896,1.48493251495719e-06,-0.844412909169896,1.48493251495719e-06
"afdna",0.776718331184211,3.46193599876952e-05,-0.776718331184211,3.46193599876952e-05
"aff1",0.767969982005368,4.80560969310839e-05,-0.767969982005368,4.80560969310839e-05
"aff2",0.521110055519829,0.0154192317837549,-0.521110055519829,0.0154192317837549
"aff3",0.835899620010175,2.37829377121101e-06,-0.835899620010175,2.37829377121101e-06
"aff4",0.450890690395735,0.040225152010964,-0.450890690395735,0.040225152010964
"afg1la",-0.825966183106318,3.98929884444698e-06,0.825966183106318,3.98929884444698e-06
"afg1lb",-0.67814357258185,0.000728475066873375,0.67814357258185,0.000728475066873375
"afg2a",-0.102215647746748,0.659295099705561,0.102215647746748,0.659295099705561
"afg2b",-0.772351753274271,4.08488451541233e-05,0.772351753274271,4.08488451541233e-05
"afg3l1",-0.914635756317881,6.58543601666231e-09,0.914635756317881,6.58543601666231e-09
"afg3l2",-0.944287245756795,1.28546393991843e-10,0.944287245756795,1.28546393991843e-10
"afmid",-0.819930676623192,5.37863183001011e-06,0.819930676623192,5.37863183001011e-06
"aftpha",0.0249143057833495,0.914632910248731,-0.0249143057833495,0.914632910248731
"aga",0.267756771362538,0.240610722725842,-0.267756771362538,0.240610722725842
"agap1",0.198629531778487,0.388057199886718,-0.198629531778487,0.388057199886718
"agap2_ChrAur1",-0.908578662141782,1.23284939541907e-08,0.908578662141782,1.23284939541907e-08
"agap3",-0.0734400864939804,0.751725853032232,0.0734400864939804,0.751725853032232
"agbl2",-0.077214190745275,0.739383184777913,0.077214190745275,0.739383184777913
"agbl4",0.599155233926938,0.00410165016612605,-0.599155233926938,0.00410165016612605
"agbl5",0.916065704662026,5.64109207164197e-09,-0.916065704662026,5.64109207164197e-09
"agfg1a",-0.866087368759616,3.90201354175363e-07,0.866087368759616,3.90201354175363e-07
"agfg1b",0.692698024189512,0.00050052725017844,-0.692698024189512,0.00050052725017844
"agfg2",0.862145766941281,5.05820328269076e-07,-0.862145766941281,5.05820328269076e-07
"aggf1",-0.564968667443649,0.00761670302082036,0.564968667443649,0.00761670302082036
"agk",-0.771701421358673,4.18552197255518e-05,0.771701421358673,4.18552197255518e-05
"agla",0.851807012826965,9.63840027619614e-07,-0.851807012826965,9.63840027619614e-07
"agmat",-0.293146743415131,0.197167275344718,0.293146743415131,0.197167275344718
"agmo",-0.124883909576695,0.589634298550406,0.124883909576695,0.589634298550406
"ago1",-0.877430678092483,1.76249465325778e-07,0.877430678092483,1.76249465325778e-07
"ago3a_ChrAur1",0.769843473159278,4.48498615387675e-05,-0.769843473159278,4.48498615387675e-05
"ago3a_ChrAur2",0.44914033209596,0.0411029238171115,-0.44914033209596,0.0411029238171115
"ago4",-0.0812166938121005,0.726360672107543,0.0812166938121005,0.726360672107543
"agpat2",0.236498234055298,0.302004802764252,-0.236498234055298,0.302004802764252
"agpat3",0.274768669467796,0.2280418204452,-0.274768669467796,0.2280418204452
"agpat4",0.233617726442717,0.308103802766747,-0.233617726442717,0.308103802766747
"agpat5_ChrAur1",-0.908467306165791,1.24663417745421e-08,0.908467306165791,1.24663417745421e-08
"agpat9l",-0.94720413208205,7.80144426066787e-11,0.94720413208205,7.80144426066787e-11
"agps",-0.885390735463373,9.61779617516235e-08,0.885390735463373,9.61779617516235e-08
"agr1",0.667761212623286,0.000940504575991442,-0.667761212623286,0.000940504575991442
"agr2",0.294931375227015,0.19432711625672,-0.294931375227015,0.19432711625672
"agrn",0.808440145411011,9.22757336426863e-06,-0.808440145411011,9.22757336426863e-06
"agtr1b",0.420188594088893,0.0578930058609988,-0.420188594088893,0.0578930058609988
"agtr2",0.643617501269215,0.00164364417535606,-0.643617501269215,0.00164364417535606
"agtrap",-0.54315413963049,0.0109422189129153,0.54315413963049,0.0109422189129153
"agxt2_ChrAur1",0.646318488296589,0.00154775337502683,-0.646318488296589,0.00154775337502683
"ahctf1",-0.182131379681481,0.429430491969728,0.182131379681481,0.429430491969728
"ahcy",-0.850465461908398,1.04423375160486e-06,0.850465461908398,1.04423375160486e-06
"ahcyl1_ChrAur1",0.805703210701159,1.04387423435485e-05,-0.805703210701159,1.04387423435485e-05
"ahcyl1_ChrAur2",0.906955156714732,1.4478206879536e-08,-0.906955156714732,1.4478206879536e-08
"ahcyl2b_ChrAur1",-0.883891194134049,1.08162303215418e-07,0.883891194134049,1.08162303215418e-07
"ahdc1",0.822944868611169,4.63942119484407e-06,-0.822944868611169,4.63942119484407e-06
"ahi1_ChrAur1",0.866272774954993,3.85390046981537e-07,-0.866272774954993,3.85390046981537e-07
"ahi1_ChrAur2",0.411159604733148,0.0640741019134118,-0.411159604733148,0.0640741019134118
"ahnak",0.773990269843519,3.84058777578889e-05,-0.773990269843519,3.84058777578889e-05
"ahr1b",0.802521334367344,1.20193464143097e-05,-0.802521334367344,1.20193464143097e-05
"ahr2_ChrAur1",0.862930944386271,4.80641129312801e-07,-0.862930944386271,4.80641129312801e-07
"ahr2_ChrAur2",0.857588447614846,6.76239853726658e-07,-0.857588447614846,6.76239853726658e-07
"ahsa1b",-0.79819799060259,1.44996264932889e-05,0.79819799060259,1.44996264932889e-05
"aida",-0.771787269034258,4.17211515014458e-05,0.771787269034258,4.17211515014458e-05
"aif1l",0.533046551094946,0.0128411245929206,-0.533046551094946,0.0128411245929206
"aifm1",-0.452649577482864,0.0393578684403264,0.452649577482864,0.0393578684403264
"aifm2",-0.646832506704247,0.00153005021848085,0.646832506704247,0.00153005021848085
"aifm4",0.70102094924501,0.00039997545205406,-0.70102094924501,0.00039997545205406
"aig1",0.0291727680090119,0.900106724640544,-0.0291727680090119,0.900106724640544
"aimp1a",0.133863393892612,0.562933263756856,-0.133863393892612,0.562933263756856
"aimp2",-0.529147739156553,0.0136415061046806,0.529147739156553,0.0136415061046806
"aip",0.502641564113043,0.0202170726028784,-0.502641564113043,0.0202170726028784
"airim",-0.603895759575295,0.00374400262807171,0.603895759575295,0.00374400262807171
"ajm1",0.753811833287907,7.94085222477613e-05,-0.753811833287907,7.94085222477613e-05
"ajuba",-0.081137287150035,0.726618337216106,0.081137287150035,0.726618337216106
"ak1",0.841128876697488,1.78655136394858e-06,-0.841128876697488,1.78655136394858e-06
"ak2",-0.389741742483987,0.0807267250666454,0.389741742483987,0.0807267250666454
"ak3",0.76539876135479,5.27791063880399e-05,-0.76539876135479,5.27791063880399e-05
"ak4",0.772439368257955,4.07148820058073e-05,-0.772439368257955,4.07148820058073e-05
"ak5",0.798412305482019,1.43669166577665e-05,-0.798412305482019,1.43669166577665e-05
"ak7a",0.711735877017987,0.000296362446582727,-0.711735877017987,0.000296362446582727
"ak7b",0.469606135613378,0.0317236611120772,-0.469606135613378,0.0317236611120772
"ak9",0.390069622069608,0.0804496680373275,-0.390069622069608,0.0804496680373275
"akap10",0.357643034494399,0.11144355658284,-0.357643034494399,0.11144355658284
"akap11",0.904041047517055,1.9181514816285e-08,-0.904041047517055,1.9181514816285e-08
"akap12a",0.737662099390979,0.000135475179485881,-0.737662099390979,0.000135475179485881
"akap12b",0.789086832343994,2.12277971406451e-05,-0.789086832343994,2.12277971406451e-05
"akap13",0.893928526015484,4.77115431481583e-08,-0.893928526015484,4.77115431481583e-08
"akap17a",-0.873352396908045,2.36584846534732e-07,0.873352396908045,2.36584846534732e-07
"akap1b",-0.835025710276926,2.49236679988415e-06,0.835025710276926,2.49236679988415e-06
"akap7_ChrAur1",-0.771903250959483,4.15406147768573e-05,0.771903250959483,4.15406147768573e-05
"akap7_ChrAur2",-0.704070360176655,0.000367741750457461,0.704070360176655,0.000367741750457461
"akap8l",-0.903683351443465,1.98431762736963e-08,0.903683351443465,1.98431762736963e-08
"akap9",0.818261314963733,5.83081548740206e-06,-0.818261314963733,5.83081548740206e-06
"akip1",-0.853399247095486,8.75527197399944e-07,0.853399247095486,8.75527197399944e-07
"akirin1",-0.911203072514933,9.44698568830685e-09,0.911203072514933,9.44698568830685e-09
"akirin2_ChrAur1",-0.863481662112106,4.63645799569668e-07,0.863481662112106,4.63645799569668e-07
"akirin2_ChrAur2",-0.816932717336023,6.21412318895694e-06,0.816932717336023,6.21412318895694e-06
"akna",0.237327995282312,0.300261710935525,-0.237327995282312,0.300261710935525
"aknad1_ChrAur1",0.558101955058133,0.00855883940329901,-0.558101955058133,0.00855883940329901
"aknad1_ChrAur2",0.30338291981923,0.181251791731186,-0.30338291981923,0.181251791731186
"aknad1_ChrAur3",0.619410434058948,0.00274981973163753,-0.619410434058948,0.00274981973163753
"akr1a1b",0.634093260716878,0.00202275039275172,-0.634093260716878,0.00202275039275172
"akr1b1.2",0.448188541942486,0.0415864384437512,-0.448188541942486,0.0415864384437512
"akr7a3",-0.205917345732709,0.370519068177853,0.205917345732709,0.370519068177853
"akt1",0.623641079334108,0.00252086534401954,-0.623641079334108,0.00252086534401954
"akt1s1",0.677556063265717,0.000739277451078947,-0.677556063265717,0.000739277451078947
"akt2_ChrAur1",0.612855265986941,0.0031388256511102,-0.612855265986941,0.0031388256511102
"akt2_ChrAur2",0.86864268459193,3.2833524369518e-07,-0.86864268459193,3.2833524369518e-07
"akt3a",0.745266613415093,0.000105857026401341,-0.745266613415093,0.000105857026401341
"akt3b",0.763347040773344,5.68315649179517e-05,-0.763347040773344,5.68315649179517e-05
"aktip",-0.930397742241539,1.00830217747859e-09,0.930397742241539,1.00830217747859e-09
"alad",-0.549678777808623,0.00984289941834601,0.549678777808623,0.00984289941834601
"alas1_ChrAur1",-0.547552839934117,0.0101907011961527,0.547552839934117,0.0101907011961527
"alas1_ChrAur2",-0.803117715191901,1.17081216116668e-05,0.803117715191901,1.17081216116668e-05
"alas2",0.587687500615047,0.00508581592347423,-0.587687500615047,0.00508581592347423
"alcama",0.707467164165742,0.000334479645204204,-0.707467164165742,0.000334479645204204
"aldh16a1",-0.583859842684167,0.00545492589549543,0.583859842684167,0.00545492589549543
"aldh18a1_ChrAur1",0.305101182644724,0.178668732262329,-0.305101182644724,0.178668732262329
"aldh18a1_ChrAur2",-0.823486322850513,4.51651544693927e-06,0.823486322850513,4.51651544693927e-06
"aldh1a2",0.846154419703478,1.34392420357509e-06,-0.846154419703478,1.34392420357509e-06
"aldh1a3",0.819312262099668,5.54242867902209e-06,-0.819312262099668,5.54242867902209e-06
"aldh1l2",-0.416166232799745,0.0605878211890115,0.416166232799745,0.0605878211890115
"aldh2.2",0.882123438954581,1.23969159522052e-07,-0.882123438954581,1.23969159522052e-07
"aldh3a1",0.682689600581905,0.000649336434258752,-0.682689600581905,0.000649336434258752
"aldh3a2a",-0.871933890778421,2.61480040905993e-07,0.871933890778421,2.61480040905993e-07
"aldh3a2b",0.883483960869728,1.11636527388007e-07,-0.883483960869728,1.11636527388007e-07
"aldh3b1",-0.94237188165689,1.75890144479635e-10,0.94237188165689,1.75890144479635e-10
"aldh3b4",-0.744563853808482,0.000108336264359572,0.744563853808482,0.000108336264359572
"aldh4a1",-0.871105022662311,2.77072005233223e-07,0.871105022662311,2.77072005233223e-07
"aldh5a1",0.0869481743816703,0.707839360558985,-0.0869481743816703,0.707839360558985
"aldh6a1_ChrAur1",0.831465288217343,3.00826364942892e-06,-0.831465288217343,3.00826364942892e-06
"aldh6a1_ChrAur2",-0.868421325613154,3.33329029733877e-07,0.868421325613154,3.33329029733877e-07
"aldh7a1",0.0912790085436416,0.693948171421824,-0.0912790085436416,0.693948171421824
"aldh9a1a.1",0.694620793853437,0.000475562859833508,-0.694620793853437,0.000475562859833508
"aldh9a1b",0.069486294979624,0.764718978408086,-0.069486294979624,0.764718978408086
"aldoab",0.915311159914321,6.12323499347199e-09,-0.915311159914321,6.12323499347199e-09
"aldob",-0.873777719074084,2.29539711764051e-07,0.873777719074084,2.29539711764051e-07
"aldocb_ChrAur1",0.889433804216226,6.95002690761824e-08,-0.889433804216226,6.95002690761824e-08
"aldocb_ChrAur2",0.410969598490201,0.0642093392824059,-0.410969598490201,0.0642093392824059
"alg1",-0.716011158194031,0.000261982909858887,0.716011158194031,0.000261982909858887
"alg10",0.169916605062457,0.461513661069001,-0.169916605062457,0.461513661069001
"alg11_ChrAur1",-0.911303555289248,9.34966696481172e-09,0.911303555289248,9.34966696481172e-09
"alg11_ChrAur2",-0.497902751214808,0.0216230946928206,0.497902751214808,0.0216230946928206
"alg12",-0.565190511830535,0.00758774982462454,0.565190511830535,0.00758774982462454
"alg13",-0.154906142037309,0.502560262901588,0.154906142037309,0.502560262901588
"alg14",-0.786366140162469,2.37029336884214e-05,0.786366140162469,2.37029336884214e-05
"alg2",0.211001306279083,0.358557188132895,-0.211001306279083,0.358557188132895
"alg3",-0.666637597951984,0.000966308702296517,0.666637597951984,0.000966308702296517
"alg5",0.889782635925129,6.75398298916404e-08,-0.889782635925129,6.75398298916404e-08
"alg6",-0.22661024818735,0.323250727206134,0.22661024818735,0.323250727206134
"alg8",0.714496005254751,0.000273752706953468,-0.714496005254751,0.000273752706953468
"alg9",-0.703615532701373,0.000372403430531024,0.703615532701373,0.000372403430531024
"alkal1",0.667478748716181,0.000946935754016994,-0.667478748716181,0.000946935754016994
"alkbh1",-0.798926452154383,1.40528529070665e-05,0.798926452154383,1.40528529070665e-05
"alkbh2",-0.745686994404163,0.00010439753125366,0.745686994404163,0.00010439753125366
"alkbh3",0.592581184370529,0.0046442853947563,-0.592581184370529,0.0046442853947563
"alkbh4",0.109276418029547,0.637269256188239,-0.109276418029547,0.637269256188239
"alkbh5",0.871333885615763,2.7268699048696e-07,-0.871333885615763,2.7268699048696e-07
"alkbh6",-0.771482329440205,4.21990718044264e-05,0.771482329440205,4.21990718044264e-05
"alkbh7",-0.0640399161636086,0.782716529820961,0.0640399161636086,0.782716529820961
"alkbh8",-0.915850652555553,5.7749512633197e-09,0.915850652555553,5.7749512633197e-09
"alms1",-0.392490961107727,0.078425547800366,0.392490961107727,0.078425547800366
"alox12",0.605173522176564,0.00365217984692681,-0.605173522176564,0.00365217984692681
"alox5a",0.771708137528761,4.18447176225063e-05,-0.771708137528761,4.18447176225063e-05
"alpk1_ChrAur1",-0.40678198611314,0.0672451307291794,0.40678198611314,0.0672451307291794
"alpk1_ChrAur2",-0.580445835480678,0.00580259481907071,0.580445835480678,0.00580259481907071
"alpk3b",0.628033481438622,0.00230028786536111,-0.628033481438622,0.00230028786536111
"alpl",0.836507906256428,2.30162179687113e-06,-0.836507906256428,2.30162179687113e-06
"als2b",0.893668135766983,4.87847637277736e-08,-0.893668135766983,4.87847637277736e-08
"alx1",0.458768069283569,0.0364539029534544,-0.458768069283569,0.0364539029534544
"alx3",0.671883451045649,0.000850782955762078,-0.671883451045649,0.000850782955762078
"alyref",-0.886553714239944,8.77072212053234e-08,0.886553714239944,8.77072212053234e-08
"amacr",0.759740113264355,6.46119448210888e-05,-0.759740113264355,6.46119448210888e-05
"ambra1b",-0.72457359505442,0.000203299000725291,0.72457359505442,0.000203299000725291
"amd1",-0.797396002266261,1.50057739311686e-05,0.797396002266261,1.50057739311686e-05
"amdhd2",-0.708248310656664,0.000327206294168924,0.708248310656664,0.000327206294168924
"amer1",-0.298328852234962,0.188996685694111,0.298328852234962,0.188996685694111
"amh",0.725460371598664,0.000197925332415502,-0.725460371598664,0.000197925332415502
"ammecr1",-0.0852444459063595,0.713328941720385,0.0852444459063595,0.713328941720385
"amot",0.725571478377343,0.000197260743902821,-0.725571478377343,0.000197260743902821
"amotl2a",0.776818100222724,3.44872642188878e-05,-0.776818100222724,3.44872642188878e-05
"amotl2b",-0.186380321949091,0.418556750373063,0.186380321949091,0.418556750373063
"ampd2b",0.191280735524202,0.406202893704714,-0.191280735524202,0.406202893704714
"ampd3a_ChrAur1",0.341303631698703,0.129982838304133,-0.341303631698703,0.129982838304133
"ampd3a_ChrAur2",0.895920079321031,4.01699905479813e-08,-0.895920079321031,4.01699905479813e-08
"amph",-0.740532652519906,0.000123549423414778,0.740532652519906,0.000123549423414778
"amt",0.776869711078091,3.44191026720023e-05,-0.776869711078091,3.44191026720023e-05
"amy2a",-0.0452665069685537,0.845522577404379,0.0452665069685537,0.845522577404379
"anapc1",0.708462170689754,0.000325238814795764,-0.708462170689754,0.000325238814795764
"anapc10",-0.831583658632732,2.98971467590605e-06,0.831583658632732,2.98971467590605e-06
